"","id","accuracy_order","social_media_post_removed","social_media_post_flagged","age","gender","education","household_income","race","weight","hispanic","party_id","party_id_dem","party_id_rep","headline_order","remove","censorship","accuracy","harm","headline","headline_orientation","headline_pro_dem","headline_pro_rep","accuracy_binary","social_media_most_common_newsformat","political_interest","aligned"
"1732","866",1,0,0,51,1,2,3,"Non-White",0.6185,0,"Democrat",1,0,1,0,0,3,0,"headline_pro_dem_2","pro_dem",1,0,1,0,3,1
"1733","867",0,0,0,65,1,3,5,"Non-White",0.4119,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_2","pro_rep",0,1,0,0,3.75,0
"1734","867",0,0,0,65,1,3,5,"Non-White",0.4119,0,"Democrat",1,0,1,0,1,4,0,"headline_pro_dem_9","pro_dem",1,0,1,0,3.75,1
"1735","868",1,0,0,51,1,2,3,"Non-White",0.6144,0,"Democrat",1,0,0,1,1,2,0,"headline_pro_dem_7","pro_dem",1,0,0,0,4,1
"1736","868",1,0,0,51,1,2,3,"Non-White",0.6144,0,"Democrat",1,0,1,1,1,1,1,"headline_pro_rep_4","pro_rep",0,1,0,0,4,0
"1737","869",0,0,0,49,1,3,6,"White",1.4777,0,"Republican",0,1,0,0,1,2,0,"headline_pro_dem_2","pro_dem",1,0,0,0,2,0
"1738","869",0,0,0,49,1,3,6,"White",1.4777,0,"Republican",0,1,1,0,1,1,0,"headline_pro_rep_3","pro_rep",0,1,0,0,2,1
"1739","870",1,1,0,63,0,5,7,"White",0.9974,0,"Republican",0,1,0,0,1,1,0,"headline_pro_dem_6","pro_dem",1,0,0,0,4,0
"1740","870",1,1,0,63,0,5,7,"White",0.9974,0,"Republican",0,1,1,0,1,1,0,"headline_pro_rep_3","pro_rep",0,1,0,0,4,1
"1741","871",1,0,0,39,0,3,6,"White",1.4505,0,"Democrat",1,0,0,1,1,3,1,"headline_pro_dem_3","pro_dem",1,0,1,0,2,1
"1742","871",1,0,0,39,0,3,6,"White",1.4505,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_rep_7","pro_rep",0,1,0,0,2,0
"1743","872",0,0,0,36,1,2,4,"White",1.883,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_6","pro_rep",0,1,0,0,3.25,0
"1744","872",0,0,0,36,1,2,4,"White",1.883,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_dem_8","pro_dem",1,0,0,0,3.25,1
"1745","873",0,0,0,66,1,3,4,"Non-White",0.4027,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_dem_7","pro_dem",1,0,0,0,3.75,1
"1746","873",0,0,0,66,1,3,4,"Non-White",0.4027,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_8","pro_rep",0,1,0,0,3.75,0
"1747","874",1,0,0,41,1,4,5,"Non-White",0.1408,0,"Republican",0,1,0,0,1,2,0,"headline_pro_rep_9","pro_rep",0,1,0,0,3.5,1
"1748","874",1,0,0,41,1,4,5,"Non-White",0.1408,0,"Republican",0,1,1,0,1,2,0,"headline_pro_dem_3","pro_dem",1,0,0,0,3.5,0
"1749","875",1,0,0,65,0,3,6,"Non-White",0.4554,0,"Democrat",1,0,0,1,0,2,0,"headline_pro_dem_9","pro_dem",1,0,0,0,3,1
"1750","875",1,0,0,65,0,3,6,"Non-White",0.4554,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_4","pro_rep",0,1,0,0,3,0
"1751","876",0,0,0,60,0,4,6,"White",0.9352,0,"Democrat",1,0,0,1,0,1,0,"headline_pro_rep_9","pro_rep",0,1,0,0,3.75,0
"1752","876",0,0,0,60,0,4,6,"White",0.9352,0,"Democrat",1,0,1,1,0,2,1,"headline_pro_dem_7","pro_dem",1,0,0,0,3.75,1
"1753","877",0,0,0,45,0,4,7,"White",0.5071,1,"Republican",0,1,0,1,0,2,0,"headline_pro_rep_1","pro_rep",0,1,0,0,2.75,1
"1754","877",0,0,0,45,0,4,7,"White",0.5071,1,"Republican",0,1,1,1,0,2,0,"headline_pro_dem_9","pro_dem",1,0,0,0,2.75,0
"1755","878",1,0,0,24,0,3,5,"White",2.2921,1,"Democrat",1,0,0,0,1,1,1,"headline_pro_rep_2","pro_rep",0,1,0,1,1.75,0
"1756","878",1,0,1,24,0,3,5,"White",2.2921,1,"Democrat",1,0,1,0,1,1,1,"headline_pro_dem_5","pro_dem",1,0,0,1,1.75,1
"1757","879",0,0,0,71,1,5,3,"White",0.8901,0,"Democrat",1,0,0,1,0,2,0,"headline_pro_rep_8","pro_rep",0,1,0,0,2.75,0
"1758","879",0,0,0,71,1,5,3,"White",0.8901,0,"Democrat",1,0,1,0,0,3,0,"headline_pro_dem_2","pro_dem",1,0,1,0,2.75,1
"1759","880",1,0,0,68,0,5,7,"White",0.9974,0,"Republican",0,1,0,0,1,2,0,"headline_pro_dem_4","pro_dem",1,0,0,0,3,0
"1760","880",1,0,0,68,0,5,7,"White",0.9974,0,"Republican",0,1,1,0,1,1,0,"headline_pro_rep_5","pro_rep",0,1,0,0,3,1
"1761","881",0,0,0,71,0,2,2,"Non-White",0.4983,0,"Democrat",1,0,0,1,0,2,0,"headline_pro_rep_2","pro_rep",0,1,0,0,2.5,0
"1762","881",0,0,0,71,0,2,2,"Non-White",0.4983,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_dem_3","pro_dem",1,0,0,0,2.5,1
"1763","882",1,0,0,70,0,2,3,"White",1.0599,0,"Democrat",1,0,0,1,1,1,0,"headline_pro_dem_4","pro_dem",1,0,0,0,3,1
"1764","882",1,0,0,70,0,2,3,"White",1.0599,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_rep_3","pro_rep",0,1,0,0,3,0
"1765","883",0,0,0,35,1,4,4,"White",1.5098,0,"Republican",0,1,0,1,1,1,0,"headline_pro_dem_4","pro_dem",1,0,0,0,2.5,0
"1766","883",0,0,0,35,1,4,4,"White",1.5098,0,"Republican",0,1,1,0,1,1,0,"headline_pro_rep_9","pro_rep",0,1,0,0,2.5,1
"1767","884",0,0,0,40,1,5,4,"White",1.5098,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_6","pro_rep",0,1,0,0,2.5,0
"1768","884",0,0,0,40,1,5,4,"White",1.5098,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_dem_8","pro_dem",1,0,0,0,2.5,1
"1769","885",1,0,0,61,0,3,7,"White",1.0933,0,"Democrat",1,0,0,0,1,1,1,"headline_pro_dem_4","pro_dem",1,0,0,1,3.25,1
"1770","885",1,0,0,61,0,3,7,"White",1.0933,0,"Democrat",1,0,1,0,1,1,1,"headline_pro_rep_8","pro_rep",0,1,0,1,3.25,0
"1771","886",0,0,0,70,1,1,1,"Non-White",0.6866,0,"Democrat",1,0,0,0,0,4,1,"headline_pro_rep_2","pro_rep",0,1,1,0,1.75,0
"1772","886",0,0,0,70,1,1,1,"Non-White",0.6866,0,"Democrat",1,0,1,1,0,4,1,"headline_pro_dem_6","pro_dem",1,0,1,0,1.75,1
"1773","887",0,0,0,29,0,5,7,"Non-White",0.743,0,"Democrat",1,0,0,1,0,2,1,"headline_pro_rep_4","pro_rep",0,1,0,1,2.75,0
"1774","887",0,0,0,29,0,5,7,"Non-White",0.743,0,"Democrat",1,0,1,1,0,2,0,"headline_pro_dem_2","pro_dem",1,0,0,1,2.75,1
"1775","888",0,0,0,51,1,3,7,"White",0.9639,1,"Republican",0,1,0,0,1,1,0,"headline_pro_dem_2","pro_dem",1,0,0,0,3,0
"1776","888",0,0,0,51,1,3,7,"White",0.9639,1,"Republican",0,1,1,0,1,3,0,"headline_pro_rep_1","pro_rep",0,1,1,0,3,1
"1777","889",0,0,0,39,1,3,4,"Non-White",0.9978,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_9","pro_rep",0,1,0,1,2,0
"1778","889",0,1,0,39,1,3,4,"Non-White",0.9978,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_dem_6","pro_dem",1,0,0,1,2,1
"1779","890",0,0,0,25,0,3,7,"White",2.9676,0,"Republican",0,1,0,0,1,3,0,"headline_pro_rep_1","pro_rep",0,1,1,0,2.75,1
"1780","890",0,0,0,25,0,3,7,"White",2.9676,0,"Republican",0,1,1,0,1,1,1,"headline_pro_dem_5","pro_dem",1,0,0,0,2.75,0
"1781","891",1,0,0,31,0,5,7,"Non-White",0.5526,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_dem_1","pro_dem",1,0,0,0,2.75,1
"1782","891",1,0,0,31,0,5,7,"Non-White",0.5526,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_3","pro_rep",0,1,0,0,2.75,0
"1783","892",1,0,0,58,1,3,7,"White",1.6778,0,"Republican",0,1,0,1,0,1,0,"headline_pro_dem_8","pro_dem",1,0,0,0,3,0
"1784","892",1,0,0,58,1,3,7,"White",1.6778,0,"Republican",0,1,1,1,0,1,0,"headline_pro_rep_3","pro_rep",0,1,0,0,3,1
"1785","893",1,0,0,39,1,4,7,"Non-White",0.3577,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_1","pro_rep",0,1,0,1,1,0
"1786","893",1,0,0,39,1,4,7,"Non-White",0.3577,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_dem_4","pro_dem",1,0,0,1,1,1
"1787","894",0,0,0,54,1,4,5,"Non-White",0.1291,0,"Democrat",1,0,0,1,0,2,0,"headline_pro_dem_7","pro_dem",1,0,0,0,3.5,1
"1788","894",0,0,0,54,1,4,5,"Non-White",0.1291,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_rep_5","pro_rep",0,1,0,0,3.5,0
"1789","895",0,0,1,35,1,2,3,"Non-White",0.3129,0,"Democrat",1,0,0,1,0,1,0,"headline_pro_dem_8","pro_dem",1,0,0,1,3,1
"1790","895",0,0,1,35,1,2,3,"Non-White",0.3129,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_rep_7","pro_rep",0,1,0,1,3,0
"1791","896",1,0,0,31,1,3,6,"Non-White",0.7731,0,"Democrat",1,0,0,1,0,1,0,"headline_pro_dem_7","pro_dem",1,0,0,0,2,1
"1792","896",1,0,0,31,1,3,6,"Non-White",0.7731,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_rep_7","pro_rep",0,1,0,0,2,0
"1793","897",0,1,1,50,1,2,4,"Non-White",0.682,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_dem_7","pro_dem",1,0,0,0,2,1
"1794","897",0,1,1,50,1,2,4,"Non-White",0.682,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_5","pro_rep",0,1,0,0,2,0
"1795","898",0,0,0,32,1,4,6,"White",1.5136,0,"Democrat",1,0,0,0,1,1,0,"headline_pro_dem_1","pro_dem",1,0,0,1,2.75,1
"1796","898",0,0,0,32,1,4,6,"White",1.5136,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_6","pro_rep",0,1,0,1,2.75,0
"1797","899",0,1,1,18,1,1,3,"Non-White",2.8472,1,"Democrat",1,0,0,1,1,1,1,"headline_pro_rep_1","pro_rep",0,1,0,1,1.75,0
"1798","899",0,1,1,18,1,1,3,"Non-White",2.8472,1,"Democrat",1,0,1,1,1,2,0,"headline_pro_dem_5","pro_dem",1,0,0,1,1.75,1
"1799","900",0,1,0,31,0,1,1,"Non-White",1.3521,0,"Democrat",1,0,0,0,0,3,0,"headline_pro_dem_8","pro_dem",1,0,1,0,3,1
"1800","900",0,1,0,31,0,1,1,"Non-White",1.3521,0,"Democrat",1,0,1,1,1,3,0,"headline_pro_rep_4","pro_rep",0,1,1,0,3,0
"1801","901",0,0,0,73,1,3,5,"White",1.1756,0,"Democrat",1,0,0,0,1,1,1,"headline_pro_dem_8","pro_dem",1,0,0,0,3.5,1
"1802","901",0,0,0,73,1,3,5,"White",1.1756,0,"Democrat",1,0,1,0,1,1,1,"headline_pro_rep_8","pro_rep",0,1,0,0,3.5,0
"1803","902",1,0,0,66,0,2,1,"White",1.1217,0,"Democrat",1,0,0,0,1,2,1,"headline_pro_dem_6","pro_dem",1,0,0,0,2.75,1
"1804","902",1,0,0,66,0,2,1,"White",1.1217,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_4","pro_rep",0,1,0,0,2.75,0
"1805","903",0,0,1,36,0,2,4,"White",1.6779,0,"Democrat",1,0,0,1,0,2,1,"headline_pro_rep_2","pro_rep",0,1,0,1,1,0
"1806","903",0,0,1,36,0,2,4,"White",1.6779,0,"Democrat",1,0,1,1,0,3,1,"headline_pro_dem_2","pro_dem",1,0,1,1,1,1
"1807","904",0,0,0,27,0,4,7,"White",1.4601,1,"Democrat",1,0,0,1,0,1,1,"headline_pro_dem_8","pro_dem",1,0,0,0,4,1
"1808","904",0,0,0,27,0,4,7,"White",1.4601,1,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_8","pro_rep",0,1,0,0,4,0
"1809","905",1,0,0,54,1,5,7,"White",1.5477,0,"Republican",0,1,0,1,0,1,0,"headline_pro_dem_1","pro_dem",1,0,0,0,2.25,0
"1810","905",1,0,0,54,1,5,7,"White",1.5477,0,"Republican",0,1,1,1,0,1,0,"headline_pro_rep_5","pro_rep",0,1,0,0,2.25,1
"1811","906",0,0,0,70,0,2,3,"Non-White",0.4778,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_2","pro_rep",0,1,0,0,2.75,0
"1812","906",0,0,1,70,0,2,3,"Non-White",0.4778,0,"Democrat",1,0,1,1,0,4,1,"headline_pro_dem_3","pro_dem",1,0,1,0,2.75,1
"1813","907",0,0,0,49,1,5,7,"Non-White",0.4754,0,"Democrat",1,0,0,0,0,3,0,"headline_pro_dem_5","pro_dem",1,0,1,1,3,1
"1814","907",0,0,0,49,1,5,7,"Non-White",0.4754,0,"Democrat",1,0,1,0,0,2,0,"headline_pro_rep_4","pro_rep",0,1,0,1,3,0
"1815","908",1,0,0,59,0,3,6,"White",1.1705,0,"Republican",0,1,0,0,1,2,0,"headline_pro_rep_5","pro_rep",0,1,0,0,3.25,1
"1816","908",1,0,0,59,0,3,6,"White",1.1705,0,"Republican",0,1,1,0,1,1,0,"headline_pro_dem_4","pro_dem",1,0,0,0,3.25,0
"1817","909",1,0,0,53,1,2,4,"Non-White",0.6774,0,"Democrat",1,0,0,1,1,2,0,"headline_pro_dem_7","pro_dem",1,0,0,0,2.75,1
"1818","909",1,0,0,53,1,2,4,"Non-White",0.6774,0,"Democrat",1,0,1,1,1,2,0,"headline_pro_rep_9","pro_rep",0,1,0,0,2.75,0
"1819","910",1,0,0,53,1,2,2,"Non-White",0.6039,0,"Democrat",1,0,0,0,1,3,0,"headline_pro_rep_8","pro_rep",0,1,1,0,4,0
"1820","910",1,0,0,53,1,2,2,"Non-White",0.6039,0,"Democrat",1,0,1,1,0,4,0,"headline_pro_dem_3","pro_dem",1,0,1,0,4,1
"1821","911",1,0,0,59,0,1,3,"White",1.921,0,"Republican",0,1,0,1,1,2,1,"headline_pro_rep_6","pro_rep",0,1,0,0,3,1
"1822","911",1,0,0,59,0,1,3,"White",1.921,0,"Republican",0,1,1,1,1,2,1,"headline_pro_dem_8","pro_dem",1,0,0,0,3,0
"1823","912",0,0,0,40,1,5,5,"White",1.4438,0,"Democrat",1,0,0,1,0,3,0,"headline_pro_dem_2","pro_dem",1,0,1,0,3.25,1
"1824","912",0,0,0,40,1,5,5,"White",1.4438,0,"Democrat",1,0,1,1,0,2,1,"headline_pro_rep_1","pro_rep",0,1,0,0,3.25,0
"1825","913",1,0,0,61,0,4,3,"Non-White",0.2386,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_dem_8","pro_dem",1,0,0,0,2.25,1
"1826","913",1,0,0,61,0,4,3,"Non-White",0.2386,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_6","pro_rep",0,1,0,0,2.25,0
"1827","914",0,0,0,64,0,3,3,"White",0.6141,1,"Democrat",1,0,0,1,1,1,1,"headline_pro_rep_3","pro_rep",0,1,0,0,3,0
"1828","914",0,0,0,64,0,3,3,"White",0.6141,1,"Democrat",1,0,1,1,1,1,1,"headline_pro_dem_8","pro_dem",1,0,0,0,3,1
"1829","915",1,0,0,41,0,3,7,"White",1.545,0,"Republican",0,1,0,0,1,1,1,"headline_pro_dem_7","pro_dem",1,0,0,0,3,0
"1830","915",1,0,0,41,0,3,7,"White",1.545,0,"Republican",0,1,1,0,1,3,1,"headline_pro_rep_4","pro_rep",0,1,1,0,3,1
"1831","916",1,0,0,65,1,2,4,"Non-White",0.5224,0,"Democrat",1,0,0,1,0,3,0,"headline_pro_dem_9","pro_dem",1,0,1,0,2.75,1
"1832","916",1,0,0,65,1,2,4,"Non-White",0.5224,0,"Democrat",1,0,1,0,0,3,0,"headline_pro_rep_2","pro_rep",0,1,1,0,2.75,0
"1833","917",1,0,0,29,0,4,4,"White",2.5916,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_2","pro_rep",0,1,0,0,3,0
"1834","917",1,0,0,29,0,4,4,"White",2.5916,0,"Democrat",1,0,1,1,0,2,0,"headline_pro_dem_1","pro_dem",1,0,0,0,3,1
"1835","918",0,0,0,21,1,2,4,"Non-White",1.8243,0,"Democrat",1,0,0,1,0,3,1,"headline_pro_dem_3","pro_dem",1,0,1,0,3.5,1
"1836","918",0,0,0,21,1,2,4,"Non-White",1.8243,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_4","pro_rep",0,1,0,0,3.5,0
"1837","919",1,0,1,80,0,3,3,"Non-White",0.3882,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_4","pro_rep",0,1,0,0,3.75,0
"1838","919",1,0,1,80,0,3,3,"Non-White",0.3882,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_dem_5","pro_dem",1,0,0,0,3.75,1
"1839","920",0,1,1,51,1,4,6,"White",1.333,0,"Republican",0,1,0,0,1,2,0,"headline_pro_dem_1","pro_dem",1,0,0,0,2.75,0
"1840","920",0,1,1,51,1,4,6,"White",1.333,0,"Republican",0,1,1,0,1,2,0,"headline_pro_rep_9","pro_rep",0,1,0,0,2.75,1
"1841","921",1,0,0,56,1,2,3,"Non-White",0.6185,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_4","pro_rep",0,1,0,0,2.5,0
"1842","921",1,0,0,56,1,2,3,"Non-White",0.6185,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_dem_6","pro_dem",1,0,0,0,2.5,1
"1843","922",0,0,0,30,0,4,7,"White",1.5414,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_2","pro_rep",0,1,0,0,3,0
"1844","922",0,0,0,30,0,4,7,"White",1.5414,0,"Democrat",1,0,1,0,1,3,0,"headline_pro_dem_2","pro_dem",1,0,1,0,3,1
"1845","923",1,0,0,30,0,5,7,"White",1.4251,0,"Democrat",1,0,0,1,1,1,1,"headline_pro_rep_7","pro_rep",0,1,0,0,2.75,0
"1846","923",1,0,0,30,0,5,7,"White",1.4251,0,"Democrat",1,0,1,1,1,1,0,"headline_pro_dem_6","pro_dem",1,0,0,0,2.75,1
"1847","924",0,0,0,68,1,2,4,"White",0.4904,1,"Democrat",1,0,0,1,1,1,1,"headline_pro_rep_5","pro_rep",0,1,0,0,3.25,0
"1848","924",0,0,0,68,1,2,4,"White",0.4904,1,"Democrat",1,0,1,1,1,1,1,"headline_pro_dem_2","pro_dem",1,0,0,0,3.25,1
"1849","925",0,1,1,52,1,2,5,"White",2.0199,0,"Republican",0,1,0,1,0,1,0,"headline_pro_dem_2","pro_dem",1,0,0,0,3.5,0
"1850","925",0,1,1,52,1,2,5,"White",2.0199,0,"Republican",0,1,1,0,0,2,0,"headline_pro_rep_2","pro_rep",0,1,0,0,3.5,1
"1851","926",1,0,0,64,1,5,7,"White",1.1123,0,"Republican",0,1,0,0,1,3,0,"headline_pro_dem_8","pro_dem",1,0,1,0,3.75,0
"1852","926",1,0,0,64,1,5,7,"White",1.1123,0,"Republican",0,1,1,0,1,3,0,"headline_pro_rep_8","pro_rep",0,1,1,0,3.75,1
"1853","927",0,0,0,78,0,2,3,"Non-White",0.5069,0,"Democrat",1,0,0,1,0,2,1,"headline_pro_dem_2","pro_dem",1,0,0,0,3.25,1
"1854","927",0,0,0,78,0,2,3,"Non-White",0.5069,0,"Democrat",1,0,1,1,0,2,0,"headline_pro_rep_6","pro_rep",0,1,0,0,3.25,0
"1855","928",0,1,1,68,0,2,2,"Non-White",0.4696,0,"Democrat",1,0,0,0,1,1,0,"headline_pro_rep_1","pro_rep",0,1,0,0,3,0
"1856","928",0,1,1,68,0,2,2,"Non-White",0.4696,0,"Democrat",1,0,1,1,1,2,0,"headline_pro_dem_8","pro_dem",1,0,0,0,3,1
"1857","929",1,0,0,54,0,5,7,"White",0.5071,1,"Republican",0,1,0,1,0,1,1,"headline_pro_dem_3","pro_dem",1,0,0,0,3,0
"1858","929",1,0,0,54,0,5,7,"White",0.5071,1,"Republican",0,1,1,1,0,1,1,"headline_pro_rep_1","pro_rep",0,1,0,0,3,1
"1859","930",1,0,0,64,1,3,5,"White",0.578,1,"Democrat",1,0,0,0,0,3,0,"headline_pro_dem_8","pro_dem",1,0,1,0,3.75,1
"1860","930",1,0,0,64,1,3,5,"White",0.578,1,"Democrat",1,0,1,1,0,1,0,"headline_pro_rep_8","pro_rep",0,1,0,0,3.75,0
"1861","931",1,1,1,49,1,2,1,"White",1.6244,0,"Democrat",1,0,0,0,1,3,0,"headline_pro_dem_9","pro_dem",1,0,1,1,1.75,1
"1862","931",1,1,1,49,1,2,1,"White",1.6244,0,"Democrat",1,0,1,0,0,2,0,"headline_pro_rep_9","pro_rep",0,1,0,1,1.75,0
"1863","932",1,0,0,44,0,4,6,"White",0.6346,1,"Democrat",1,0,0,1,0,2,1,"headline_pro_dem_3","pro_dem",1,0,0,0,4,1
"1864","932",1,0,0,44,0,4,6,"White",0.6346,1,"Democrat",1,0,1,1,0,2,0,"headline_pro_rep_8","pro_rep",0,1,0,0,4,0
"1865","933",0,0,0,33,1,5,6,"Non-White",0.4226,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_1","pro_rep",0,1,0,0,3.25,0
"1866","933",0,0,0,33,1,5,6,"Non-White",0.4226,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_dem_1","pro_dem",1,0,0,0,3.25,1
"1867","934",0,0,0,74,1,4,5,"White",1.088,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_dem_4","pro_dem",1,0,0,0,3,1
"1868","934",0,0,0,74,1,4,5,"White",1.088,0,"Democrat",1,0,1,0,1,2,1,"headline_pro_rep_7","pro_rep",0,1,0,0,3,0
"1869","935",1,0,0,62,1,3,3,"White",1.0354,0,"Democrat",1,0,0,0,1,2,1,"headline_pro_rep_8","pro_rep",0,1,0,0,3,0
"1870","935",1,0,0,62,1,3,3,"White",1.0354,0,"Democrat",1,0,1,1,1,2,1,"headline_pro_dem_2","pro_dem",1,0,0,0,3,1
"1871","936",1,1,0,65,1,4,3,"White",0.8901,0,"Republican",0,1,0,0,1,3,0,"headline_pro_rep_8","pro_rep",0,1,1,0,3.5,1
"1872","936",1,1,0,65,1,4,3,"White",0.8901,0,"Republican",0,1,1,0,1,1,0,"headline_pro_dem_6","pro_dem",1,0,0,0,3.5,0
"1873","937",0,0,0,64,1,3,5,"Non-White",0.4119,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_dem_5","pro_dem",1,0,0,0,3,1
"1874","937",0,0,0,64,1,3,5,"Non-White",0.4119,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_3","pro_rep",0,1,0,0,3,0
"1875","938",1,1,0,39,0,3,7,"Non-White",1.1474,1,"Democrat",1,0,0,1,0,1,0,"headline_pro_dem_4","pro_dem",1,0,0,0,3,1
"1876","938",1,1,1,39,0,3,7,"Non-White",1.1474,1,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_5","pro_rep",0,1,0,0,3,0
"1877","939",0,0,0,54,1,2,6,"White",1.8185,0,"Republican",0,1,0,1,0,1,0,"headline_pro_dem_5","pro_dem",1,0,0,0,2.75,0
"1878","939",0,0,0,54,1,2,6,"White",1.8185,0,"Republican",0,1,1,1,0,1,0,"headline_pro_rep_2","pro_rep",0,1,0,0,2.75,1
"1879","940",1,0,0,48,0,2,6,"White",0.7792,1,"Democrat",1,0,0,1,0,3,0,"headline_pro_rep_1","pro_rep",0,1,1,1,2,0
"1880","940",1,0,0,48,0,2,6,"White",0.7792,1,"Democrat",1,0,1,1,0,1,0,"headline_pro_dem_4","pro_dem",1,0,0,1,2,1
"1881","941",0,0,0,70,1,3,3,"Non-White",0.7443,0,"Democrat",1,0,0,1,0,1,0,"headline_pro_dem_7","pro_dem",1,0,0,0,4,1
"1882","941",0,0,0,70,1,3,3,"Non-White",0.7443,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_rep_4","pro_rep",0,1,0,0,4,0
"1883","942",0,1,0,53,1,2,3,"Non-White",0.6144,0,"Democrat",1,0,0,1,0,3,0,"headline_pro_rep_5","pro_rep",0,1,1,0,3,0
"1884","942",0,1,0,53,1,2,3,"Non-White",0.6144,0,"Democrat",1,0,1,1,0,2,0,"headline_pro_dem_1","pro_dem",1,0,0,0,3,1
"1885","943",0,0,0,38,0,4,6,"Non-White",0.3458,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_1","pro_rep",0,1,0,0,4,0
"1886","943",0,0,0,38,0,4,6,"Non-White",0.3458,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_dem_6","pro_dem",1,0,0,0,4,1
"1887","944",1,0,0,75,1,4,7,"White",1.2166,0,"Democrat",1,0,0,0,0,1,0,"headline_pro_dem_2","pro_dem",1,0,0,0,3,1
"1888","944",1,0,0,75,1,4,7,"White",1.2166,0,"Democrat",1,0,1,0,0,1,1,"headline_pro_rep_4","pro_rep",0,1,0,0,3,0
"1889","945",0,0,0,41,0,2,3,"Non-White",0.8792,0,"Democrat",1,0,0,1,0,1,0,"headline_pro_rep_9","pro_rep",0,1,0,1,2.25,0
"1890","945",0,0,0,41,0,2,3,"Non-White",0.8792,0,"Democrat",1,0,1,1,0,2,0,"headline_pro_dem_1","pro_dem",1,0,0,1,2.25,1
"1891","946",0,1,1,42,1,5,6,"White",0.5074,1,"Republican",0,1,0,0,1,2,0,"headline_pro_rep_8","pro_rep",0,1,0,0,4,1
"1892","946",0,1,1,42,1,5,6,"White",0.5074,1,"Republican",0,1,1,0,1,2,0,"headline_pro_dem_9","pro_dem",1,0,0,0,4,0
"1893","947",1,1,1,42,1,3,5,"Non-White",0.9379,0,"Democrat",1,0,0,0,0,3,0,"headline_pro_dem_8","pro_dem",1,0,1,0,2,1
"1894","947",1,1,0,42,1,3,5,"Non-White",0.9379,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_rep_8","pro_rep",0,1,0,0,2,0
"1895","948",0,0,0,56,0,2,7,"White",0.8946,1,"Republican",0,1,0,0,1,3,0,"headline_pro_rep_1","pro_rep",0,1,1,1,3.75,1
"1896","948",0,0,0,56,0,2,7,"White",0.8946,1,"Republican",0,1,1,0,1,1,1,"headline_pro_dem_2","pro_dem",1,0,0,1,3.75,0
"1897","949",1,0,1,74,1,3,3,"Non-White",0.3628,0,"Democrat",1,0,0,1,1,2,1,"headline_pro_rep_3","pro_rep",0,1,0,0,4,0
"1898","949",1,0,0,74,1,3,3,"Non-White",0.3628,0,"Democrat",1,0,1,0,0,3,1,"headline_pro_dem_2","pro_dem",1,0,1,0,4,1
"1899","950",1,1,1,34,0,4,4,"Non-White",0.481,0,"Democrat",1,0,0,1,1,2,1,"headline_pro_rep_1","pro_rep",0,1,0,0,3.25,0
