id,accuracy_order,social_media_post_removed,social_media_post_flagged,age,gender,education,household_income,race,weight,hispanic,party_id,party_id_dem,party_id_rep,headline_order,remove,censorship,accuracy,harm,headline,headline_orientation,headline_pro_dem,headline_pro_rep,accuracy_binary,social_media_most_common_newsformat,political_interest,aligned
851,1,NA,NA,77,1,5,6,White,1.0596,0,Democrat,1,0,1,1,0,1,1,headline_pro_dem_8,pro_dem,1,0,0,0,3.25,1
852,0,0,0,58,1,2,1,Non-White,0.6039,0,Democrat,1,0,0,NA,0,NA,1,headline_pro_dem_9,pro_dem,1,0,NA,0,2.75,1
852,0,0,0,58,1,2,1,Non-White,0.6039,0,Democrat,1,0,1,NA,0,NA,1,headline_pro_rep_1,pro_rep,0,1,NA,0,2.75,0
853,0,0,0,81,1,1,2,White,1.8383,0,Republican,0,1,0,1,0,2,1,headline_pro_rep_2,pro_rep,0,1,0,0,1.5,1
853,0,0,0,81,1,1,2,White,1.8383,0,Republican,0,1,1,1,0,1,1,headline_pro_dem_5,pro_dem,1,0,0,0,1.5,0
854,0,0,0,72,0,5,7,Non-White,0.2941,0,Democrat,1,0,0,1,0,3,0,headline_pro_dem_2,pro_dem,1,0,1,0,4,1
854,0,0,0,72,0,5,7,Non-White,0.2941,0,Democrat,1,0,1,1,0,1,0,headline_pro_rep_6,pro_rep,0,1,0,0,4,0
855,1,NA,NA,44,1,2,3,Non-White,0.8547,0,Democrat,1,0,0,0,0,1,1,headline_pro_rep_5,pro_rep,0,1,0,0,3,0
855,1,NA,NA,44,1,2,3,Non-White,0.8547,0,Democrat,1,0,1,0,NA,3,0,headline_pro_dem_2,pro_dem,1,0,1,0,3,1
856,0,0,0,26,0,3,5,Non-White,1.5008,1,Democrat,1,0,0,1,0,2,1,headline_pro_dem_9,pro_dem,1,0,0,1,2,1
856,0,0,0,26,0,3,5,Non-White,1.5008,1,Democrat,1,0,1,1,0,1,1,headline_pro_rep_7,pro_rep,0,1,0,1,2,0
857,1,0,0,53,1,3,5,White,1.0754,1,Democrat,1,0,0,0,1,3,0,headline_pro_dem_3,pro_dem,1,0,1,0,3.75,1
857,1,0,0,53,1,3,5,White,1.0754,1,Democrat,1,0,1,0,0,2,0,headline_pro_rep_8,pro_rep,0,1,0,0,3.75,0
858,0,0,0,41,1,3,6,White,0.7989,1,Republican,0,1,0,1,0,1,1,headline_pro_rep_7,pro_rep,0,1,0,1,2.5,1
858,0,0,0,41,1,3,6,White,0.7989,1,Republican,0,1,1,0,0,2,1,headline_pro_dem_5,pro_dem,1,0,0,1,2.5,0
859,1,NA,NA,21,1,3,3,White,2.8852,0,Democrat,1,0,0,0,1,1,0,headline_pro_rep_6,pro_rep,0,1,0,0,1,0
859,1,NA,NA,21,1,3,3,White,2.8852,0,Democrat,1,0,1,0,1,1,0,headline_pro_dem_6,pro_dem,1,0,0,0,1,1
860,1,NA,0,53,1,3,1,White,0.6885,1,Democrat,1,0,0,1,0,2,1,headline_pro_dem_2,pro_dem,1,0,0,0,3,1
860,1,NA,0,53,1,3,1,White,0.6885,1,Democrat,1,0,1,1,1,2,1,headline_pro_rep_7,pro_rep,0,1,0,0,3,0
861,0,NA,NA,49,1,4,5,Non-White,0.3461,0,Democrat,1,0,0,1,0,3,1,headline_pro_dem_2,pro_dem,1,0,1,0,2.75,1
861,0,NA,NA,49,1,4,5,Non-White,0.3461,0,Democrat,1,0,1,1,0,2,1,headline_pro_rep_1,pro_rep,0,1,0,0,2.75,0
862,1,0,0,46,1,3,5,White,1.6413,0,Democrat,1,0,0,1,0,1,1,headline_pro_dem_7,pro_dem,1,0,0,0,2.5,1
862,1,0,0,46,1,3,5,White,1.6413,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_2,pro_rep,0,1,0,0,2.5,0
863,0,0,0,34,1,5,7,Non-White,0.4457,0,Republican,0,1,0,1,0,2,0,headline_pro_rep_9,pro_rep,0,1,0,1,2.75,1
863,0,0,0,34,1,5,7,Non-White,0.4457,0,Republican,0,1,1,0,1,2,0,headline_pro_dem_5,pro_dem,1,0,0,1,2.75,0
864,0,0,0,52,1,4,3,Non-White,0.3068,0,Democrat,1,0,0,1,0,1,1,headline_pro_dem_6,pro_dem,1,0,0,1,2.75,1
864,0,0,0,52,1,4,3,Non-White,0.3068,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_7,pro_rep,0,1,0,1,2.75,0
865,1,0,0,30,0,4,7,Non-White,0.4074,0,Democrat,1,0,0,1,0,1,1,headline_pro_dem_6,pro_dem,1,0,0,1,1,1
865,1,0,0,30,0,4,7,Non-White,0.4074,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_4,pro_rep,0,1,0,1,1,0
866,1,NA,NA,51,1,2,3,Non-White,0.6185,0,Democrat,1,0,0,1,0,3,1,headline_pro_rep_7,pro_rep,0,1,1,0,3,0
866,1,NA,NA,51,1,2,3,Non-White,0.6185,0,Democrat,1,0,1,0,0,3,0,headline_pro_dem_2,pro_dem,1,0,1,0,3,1
867,0,0,0,65,1,3,5,Non-White,0.4119,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_2,pro_rep,0,1,0,0,3.75,0
867,0,0,0,65,1,3,5,Non-White,0.4119,0,Democrat,1,0,1,0,1,4,0,headline_pro_dem_9,pro_dem,1,0,1,0,3.75,1
868,1,0,0,51,1,2,3,Non-White,0.6144,0,Democrat,1,0,0,1,1,2,0,headline_pro_dem_7,pro_dem,1,0,0,0,4,1
868,1,0,0,51,1,2,3,Non-White,0.6144,0,Democrat,1,0,1,1,1,1,1,headline_pro_rep_4,pro_rep,0,1,0,0,4,0
869,0,0,0,49,1,3,6,White,1.4777,0,Republican,0,1,0,0,1,2,0,headline_pro_dem_2,pro_dem,1,0,0,0,2,0
869,0,0,0,49,1,3,6,White,1.4777,0,Republican,0,1,1,0,1,1,0,headline_pro_rep_3,pro_rep,0,1,0,0,2,1
870,1,1,0,63,0,5,7,White,0.9974,0,Republican,0,1,0,0,1,1,0,headline_pro_dem_6,pro_dem,1,0,0,0,4,0
870,1,1,0,63,0,5,7,White,0.9974,0,Republican,0,1,1,0,1,1,0,headline_pro_rep_3,pro_rep,0,1,0,0,4,1
871,1,0,0,39,0,3,6,White,1.4505,0,Democrat,1,0,0,1,1,3,1,headline_pro_dem_3,pro_dem,1,0,1,0,2,1
871,1,0,0,39,0,3,6,White,1.4505,0,Democrat,1,0,1,1,0,1,0,headline_pro_rep_7,pro_rep,0,1,0,0,2,0
872,0,0,0,36,1,2,4,White,1.883,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_6,pro_rep,0,1,0,0,3.25,0
872,0,0,0,36,1,2,4,White,1.883,0,Democrat,1,0,1,1,0,1,1,headline_pro_dem_8,pro_dem,1,0,0,0,3.25,1
873,0,0,0,66,1,3,4,Non-White,0.4027,0,Democrat,1,0,0,1,0,1,1,headline_pro_dem_7,pro_dem,1,0,0,0,3.75,1
873,0,0,0,66,1,3,4,Non-White,0.4027,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_8,pro_rep,0,1,0,0,3.75,0
874,1,0,0,41,1,4,5,Non-White,0.1408,0,Republican,0,1,0,0,1,2,0,headline_pro_rep_9,pro_rep,0,1,0,0,3.5,1
874,1,0,0,41,1,4,5,Non-White,0.1408,0,Republican,0,1,1,0,1,2,0,headline_pro_dem_3,pro_dem,1,0,0,0,3.5,0
875,1,0,0,65,0,3,6,Non-White,0.4554,0,Democrat,1,0,0,1,0,2,0,headline_pro_dem_9,pro_dem,1,0,0,0,3,1
875,1,0,0,65,0,3,6,Non-White,0.4554,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_4,pro_rep,0,1,0,0,3,0
876,0,0,0,60,0,4,6,White,0.9352,0,Democrat,1,0,0,1,0,1,0,headline_pro_rep_9,pro_rep,0,1,0,0,3.75,0
876,0,0,0,60,0,4,6,White,0.9352,0,Democrat,1,0,1,1,0,2,1,headline_pro_dem_7,pro_dem,1,0,0,0,3.75,1
877,0,0,0,45,0,4,7,White,0.5071,1,Republican,0,1,0,1,0,2,0,headline_pro_rep_1,pro_rep,0,1,0,0,2.75,1
877,0,0,0,45,0,4,7,White,0.5071,1,Republican,0,1,1,1,0,2,0,headline_pro_dem_9,pro_dem,1,0,0,0,2.75,0
878,1,NA,NA,24,0,3,5,White,2.2921,1,Democrat,1,0,0,0,1,1,1,headline_pro_rep_2,pro_rep,0,1,0,1,1.75,0
878,1,NA,NA,24,0,3,5,White,2.2921,1,Democrat,1,0,1,0,1,1,1,headline_pro_dem_5,pro_dem,1,0,0,1,1.75,1
879,0,0,0,71,1,5,3,White,0.8901,0,Democrat,1,0,0,1,0,2,0,headline_pro_rep_8,pro_rep,0,1,0,0,2.75,0
879,0,0,0,71,1,5,3,White,0.8901,0,Democrat,1,0,1,0,0,NA,0,headline_pro_dem_2,pro_dem,1,0,NA,0,2.75,1
880,1,0,0,68,0,5,7,White,0.9974,0,Republican,0,1,0,0,1,2,0,headline_pro_dem_4,pro_dem,1,0,0,0,3,0
880,1,0,0,68,0,5,7,White,0.9974,0,Republican,0,1,1,0,1,NA,0,headline_pro_rep_5,pro_rep,0,1,NA,0,3,1
881,0,0,0,71,0,2,2,Non-White,0.4983,0,Democrat,1,0,0,1,0,2,0,headline_pro_rep_2,pro_rep,0,1,0,0,2.5,0
881,0,0,0,71,0,2,2,Non-White,0.4983,0,Democrat,1,0,1,1,NA,1,1,headline_pro_dem_3,pro_dem,1,0,0,0,2.5,1
882,1,0,0,70,0,2,3,White,1.0599,0,Democrat,1,0,0,1,1,1,0,headline_pro_dem_4,pro_dem,1,0,0,0,3,1
882,1,0,0,70,0,2,3,White,1.0599,0,Democrat,1,0,1,1,0,1,0,headline_pro_rep_3,pro_rep,0,1,0,0,3,0
883,0,0,0,35,1,4,4,White,1.5098,0,Republican,0,1,0,1,1,1,0,headline_pro_dem_4,pro_dem,1,0,0,0,2.5,0
883,0,0,0,35,1,4,4,White,1.5098,0,Republican,0,1,1,0,1,1,0,headline_pro_rep_9,pro_rep,0,1,0,0,2.5,1
884,0,0,0,40,1,5,4,White,1.5098,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_6,pro_rep,0,1,0,0,2.5,0
884,0,0,0,40,1,5,4,White,1.5098,0,Democrat,1,0,1,1,0,1,0,headline_pro_dem_8,pro_dem,1,0,0,0,2.5,1
885,1,0,0,61,0,3,7,White,1.0933,0,Democrat,1,0,0,0,1,1,1,headline_pro_dem_4,pro_dem,1,0,0,1,3.25,1
885,1,0,0,61,0,3,7,White,1.0933,0,Democrat,1,0,1,0,1,1,1,headline_pro_rep_8,pro_rep,0,1,0,1,3.25,0
886,0,0,0,70,1,1,1,Non-White,0.6866,0,Democrat,1,0,0,0,0,4,1,headline_pro_rep_2,pro_rep,0,1,1,0,1.75,0
886,0,0,0,70,1,1,1,Non-White,0.6866,0,Democrat,1,0,1,1,0,4,1,headline_pro_dem_6,pro_dem,1,0,1,0,1.75,1
887,0,0,0,29,0,5,7,Non-White,0.743,0,Democrat,1,0,0,1,0,2,1,headline_pro_rep_4,pro_rep,0,1,0,1,2.75,0
887,0,0,0,29,0,5,7,Non-White,0.743,0,Democrat,1,0,1,1,0,2,0,headline_pro_dem_2,pro_dem,1,0,0,1,2.75,1
888,0,0,0,51,1,3,7,White,0.9639,1,Republican,0,1,0,0,1,NA,0,headline_pro_dem_2,pro_dem,1,0,NA,0,3,0
888,0,0,0,51,1,3,7,White,0.9639,1,Republican,0,1,1,0,1,NA,0,headline_pro_rep_1,pro_rep,0,1,NA,0,3,1
889,0,NA,NA,39,1,3,4,Non-White,0.9978,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_9,pro_rep,0,1,0,1,2,0
889,0,NA,NA,39,1,3,4,Non-White,0.9978,0,Democrat,1,0,1,1,0,1,1,headline_pro_dem_6,pro_dem,1,0,0,1,2,1
890,0,0,0,25,0,3,7,White,2.9676,0,Republican,0,1,0,0,1,3,0,headline_pro_rep_1,pro_rep,0,1,1,0,2.75,1
890,0,0,0,25,0,3,7,White,2.9676,0,Republican,0,1,1,0,1,1,1,headline_pro_dem_5,pro_dem,1,0,0,0,2.75,0
891,1,0,0,31,0,5,7,Non-White,0.5526,0,Democrat,1,0,0,1,0,1,1,headline_pro_dem_1,pro_dem,1,0,0,0,2.75,1
891,1,0,0,31,0,5,7,Non-White,0.5526,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_3,pro_rep,0,1,0,0,2.75,0
892,1,0,0,58,1,3,7,White,1.6778,0,Republican,0,1,0,1,0,1,0,headline_pro_dem_8,pro_dem,1,0,0,0,3,0
892,1,0,0,58,1,3,7,White,1.6778,0,Republican,0,1,1,1,0,1,0,headline_pro_rep_3,pro_rep,0,1,0,0,3,1
893,1,0,0,39,1,4,7,Non-White,0.3577,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_1,pro_rep,0,1,0,1,1,0
893,1,0,0,39,1,4,7,Non-White,0.3577,0,Democrat,1,0,1,1,0,1,1,headline_pro_dem_4,pro_dem,1,0,0,1,1,1
894,0,0,0,54,1,4,5,Non-White,0.1291,0,Democrat,1,0,0,1,0,2,0,headline_pro_dem_7,pro_dem,1,0,0,0,3.5,1
894,0,0,0,54,1,4,5,Non-White,0.1291,0,Democrat,1,0,1,1,0,1,0,headline_pro_rep_5,pro_rep,0,1,0,0,3.5,0
895,0,0,1,35,1,2,3,Non-White,0.3129,0,Democrat,1,0,0,1,0,1,0,headline_pro_dem_8,pro_dem,1,0,0,1,3,1
895,0,0,1,35,1,2,3,Non-White,0.3129,0,Democrat,1,0,1,1,0,1,0,headline_pro_rep_7,pro_rep,0,1,0,1,3,0
896,1,0,0,31,1,3,6,Non-White,0.7731,0,Democrat,1,0,0,1,0,1,0,headline_pro_dem_7,pro_dem,1,0,0,0,2,1
896,1,0,0,31,1,3,6,Non-White,0.7731,0,Democrat,1,0,1,1,0,1,0,headline_pro_rep_7,pro_rep,0,1,0,0,2,0
897,0,1,1,50,1,2,4,Non-White,0.682,0,Democrat,1,0,0,1,0,1,1,headline_pro_dem_7,pro_dem,1,0,0,0,2,1
897,0,1,1,50,1,2,4,Non-White,0.682,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_5,pro_rep,0,1,0,0,2,0
898,0,0,0,32,1,4,6,White,1.5136,0,Democrat,1,0,0,0,1,1,0,headline_pro_dem_1,pro_dem,1,0,0,1,2.75,1
898,0,0,0,32,1,4,6,White,1.5136,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_6,pro_rep,0,1,0,1,2.75,0
899,0,1,1,18,1,1,3,Non-White,2.8472,1,Democrat,1,0,0,1,1,1,1,headline_pro_rep_1,pro_rep,0,1,0,1,1.75,0
899,0,1,1,18,1,1,3,Non-White,2.8472,1,Democrat,1,0,1,1,1,2,0,headline_pro_dem_5,pro_dem,1,0,0,1,1.75,1
900,0,1,0,31,0,1,1,Non-White,1.3521,0,Democrat,1,0,0,0,0,3,0,headline_pro_dem_8,pro_dem,1,0,1,0,3,1
900,0,1,0,31,0,1,1,Non-White,1.3521,0,Democrat,1,0,1,1,1,3,0,headline_pro_rep_4,pro_rep,0,1,1,0,3,0
901,0,0,0,73,1,3,5,White,1.1756,0,Democrat,1,0,0,0,1,1,1,headline_pro_dem_8,pro_dem,1,0,0,0,3.5,1
901,0,0,0,73,1,3,5,White,1.1756,0,Democrat,1,0,1,0,1,1,1,headline_pro_rep_8,pro_rep,0,1,0,0,3.5,0
902,1,0,0,66,0,2,1,White,1.1217,0,Democrat,1,0,0,0,1,2,1,headline_pro_dem_6,pro_dem,1,0,0,0,2.75,1
902,1,0,0,66,0,2,1,White,1.1217,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_4,pro_rep,0,1,0,0,2.75,0
903,0,0,1,36,0,2,4,White,1.6779,0,Democrat,1,0,0,1,0,2,1,headline_pro_rep_2,pro_rep,0,1,0,1,1,0
903,0,0,1,36,0,2,4,White,1.6779,0,Democrat,1,0,1,1,0,3,1,headline_pro_dem_2,pro_dem,1,0,1,1,1,1
904,0,0,0,27,0,4,7,White,1.4601,1,Democrat,1,0,0,1,0,1,1,headline_pro_dem_8,pro_dem,1,0,0,0,4,1
904,0,0,0,27,0,4,7,White,1.4601,1,Democrat,1,0,1,1,0,1,1,headline_pro_rep_8,pro_rep,0,1,0,0,4,0
905,1,0,0,54,1,5,7,White,1.5477,0,Republican,0,1,0,1,0,1,0,headline_pro_dem_1,pro_dem,1,0,0,0,2.25,0
905,1,0,0,54,1,5,7,White,1.5477,0,Republican,0,1,1,1,0,1,0,headline_pro_rep_5,pro_rep,0,1,0,0,2.25,1
906,0,0,NA,70,0,2,3,Non-White,0.4778,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_2,pro_rep,0,1,0,0,2.75,0
906,0,0,NA,70,0,2,3,Non-White,0.4778,0,Democrat,1,0,1,1,0,4,1,headline_pro_dem_3,pro_dem,1,0,1,0,2.75,1
907,0,0,0,49,1,5,7,Non-White,0.4754,0,Democrat,1,0,0,0,0,3,0,headline_pro_dem_5,pro_dem,1,0,1,1,3,1
907,0,0,0,49,1,5,7,Non-White,0.4754,0,Democrat,1,0,1,0,0,2,0,headline_pro_rep_4,pro_rep,0,1,0,1,3,0
908,1,NA,NA,59,0,3,6,White,1.1705,0,Republican,0,1,0,0,1,2,0,headline_pro_rep_5,pro_rep,0,1,0,0,3.25,1
908,1,NA,NA,59,0,3,6,White,1.1705,0,Republican,0,1,1,0,1,1,0,headline_pro_dem_4,pro_dem,1,0,0,0,3.25,0
909,1,0,0,53,1,2,4,Non-White,0.6774,0,Democrat,1,0,0,1,1,2,0,headline_pro_dem_7,pro_dem,1,0,0,0,2.75,1
909,1,0,0,53,1,2,4,Non-White,0.6774,0,Democrat,1,0,1,1,1,2,0,headline_pro_rep_9,pro_rep,0,1,0,0,2.75,0
910,1,0,0,53,1,2,2,Non-White,0.6039,0,Democrat,1,0,0,0,1,3,0,headline_pro_rep_8,pro_rep,0,1,1,0,4,0
910,1,0,0,53,1,2,2,Non-White,0.6039,0,Democrat,1,0,1,1,0,4,0,headline_pro_dem_3,pro_dem,1,0,1,0,4,1
911,1,0,0,59,0,1,3,White,1.921,0,Republican,0,1,0,1,1,2,1,headline_pro_rep_6,pro_rep,0,1,0,0,3,1
911,1,0,0,59,0,1,3,White,1.921,0,Republican,0,1,1,1,1,2,1,headline_pro_dem_8,pro_dem,1,0,0,0,3,0
912,0,0,0,40,1,5,5,White,1.4438,0,Democrat,1,0,0,1,0,3,0,headline_pro_dem_2,pro_dem,1,0,1,0,3.25,1
912,0,0,0,40,1,5,5,White,1.4438,0,Democrat,1,0,1,1,0,2,1,headline_pro_rep_1,pro_rep,0,1,0,0,3.25,0
913,1,0,0,61,0,4,3,Non-White,0.2386,0,Democrat,1,0,0,1,0,1,1,headline_pro_dem_8,pro_dem,1,0,0,0,2.25,1
913,1,0,0,61,0,4,3,Non-White,0.2386,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_6,pro_rep,0,1,0,0,2.25,0
914,0,0,0,64,0,3,3,White,0.6141,1,Democrat,1,0,0,1,1,1,1,headline_pro_rep_3,pro_rep,0,1,0,0,3,0
914,0,0,0,64,0,3,3,White,0.6141,1,Democrat,1,0,1,1,1,1,1,headline_pro_dem_8,pro_dem,1,0,0,0,3,1
915,1,0,0,41,0,3,7,White,1.545,0,Republican,0,1,0,0,1,1,1,headline_pro_dem_7,pro_dem,1,0,0,0,3,0
915,1,0,0,41,0,3,7,White,1.545,0,Republican,0,1,1,0,1,3,1,headline_pro_rep_4,pro_rep,0,1,1,0,3,1
916,1,0,0,65,1,2,4,Non-White,0.5224,0,Democrat,1,0,0,NA,NA,NA,NA,headline_pro_dem_9,pro_dem,1,0,NA,0,2.75,1
916,1,0,0,65,1,2,4,Non-White,0.5224,0,Democrat,1,0,1,0,0,3,0,headline_pro_rep_2,pro_rep,0,1,1,0,2.75,0
917,1,0,0,29,0,4,4,White,2.5916,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_2,pro_rep,0,1,0,0,3,0
917,1,0,0,29,0,4,4,White,2.5916,0,Democrat,1,0,1,1,0,2,0,headline_pro_dem_1,pro_dem,1,0,0,0,3,1
918,0,0,0,21,1,2,4,Non-White,1.8243,0,Democrat,1,0,0,1,0,3,1,headline_pro_dem_3,pro_dem,1,0,1,0,3.5,1
918,0,0,0,21,1,2,4,Non-White,1.8243,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_4,pro_rep,0,1,0,0,3.5,0
919,1,0,1,80,0,3,3,Non-White,0.3882,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_4,pro_rep,0,1,0,0,3.75,0
919,1,0,1,80,0,3,3,Non-White,0.3882,0,Democrat,1,0,1,1,0,1,0,headline_pro_dem_5,pro_dem,1,0,0,0,3.75,1
920,0,1,1,51,1,4,6,White,1.333,0,Republican,0,1,0,0,1,2,0,headline_pro_dem_1,pro_dem,1,0,0,0,2.75,0
920,0,1,1,51,1,4,6,White,1.333,0,Republican,0,1,1,0,1,2,0,headline_pro_rep_9,pro_rep,0,1,0,0,2.75,1
921,1,0,0,56,1,2,3,Non-White,0.6185,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_4,pro_rep,0,1,0,0,2.5,0
921,1,0,0,56,1,2,3,Non-White,0.6185,0,Democrat,1,0,1,1,0,1,1,headline_pro_dem_6,pro_dem,1,0,0,0,2.5,1
922,0,0,0,30,0,4,7,White,1.5414,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_2,pro_rep,0,1,0,0,3,0
922,0,0,0,30,0,4,7,White,1.5414,0,Democrat,1,0,1,0,1,3,0,headline_pro_dem_2,pro_dem,1,0,1,0,3,1
923,1,NA,NA,30,0,5,7,White,1.4251,0,Democrat,1,0,0,1,1,1,1,headline_pro_rep_7,pro_rep,0,1,0,0,2.75,0
923,1,NA,NA,30,0,5,7,White,1.4251,0,Democrat,1,0,1,1,1,1,0,headline_pro_dem_6,pro_dem,1,0,0,0,2.75,1
924,0,0,0,68,1,2,4,White,0.4904,1,Democrat,1,0,0,1,1,1,1,headline_pro_rep_5,pro_rep,0,1,0,0,3.25,0
924,0,0,0,68,1,2,4,White,0.4904,1,Democrat,1,0,1,1,1,1,1,headline_pro_dem_2,pro_dem,1,0,0,0,3.25,1
925,0,1,1,52,1,2,5,White,2.0199,0,Republican,0,1,0,1,0,1,0,headline_pro_dem_2,pro_dem,1,0,0,0,3.5,0
925,0,1,1,52,1,2,5,White,2.0199,0,Republican,0,1,1,0,0,2,0,headline_pro_rep_2,pro_rep,0,1,0,0,3.5,1
926,1,0,0,64,1,5,7,White,1.1123,0,Republican,0,1,0,0,1,3,0,headline_pro_dem_8,pro_dem,1,0,1,0,3.75,0
926,1,0,0,64,1,5,7,White,1.1123,0,Republican,0,1,1,0,1,3,0,headline_pro_rep_8,pro_rep,0,1,1,0,3.75,1
927,0,NA,NA,78,0,2,3,Non-White,0.5069,0,Democrat,1,0,0,1,0,2,1,headline_pro_dem_2,pro_dem,1,0,0,0,3.25,1
927,0,NA,NA,78,0,2,3,Non-White,0.5069,0,Democrat,1,0,1,1,0,2,0,headline_pro_rep_6,pro_rep,0,1,0,0,3.25,0
928,0,1,1,68,0,2,2,Non-White,0.4696,0,Democrat,1,0,0,0,1,1,0,headline_pro_rep_1,pro_rep,0,1,0,0,3,0
928,0,1,1,68,0,2,2,Non-White,0.4696,0,Democrat,1,0,1,1,1,2,0,headline_pro_dem_8,pro_dem,1,0,0,0,3,1
929,1,0,0,54,0,5,7,White,0.5071,1,Republican,0,1,0,1,0,1,1,headline_pro_dem_3,pro_dem,1,0,0,0,3,0
929,1,0,0,54,0,5,7,White,0.5071,1,Republican,0,1,1,1,0,1,1,headline_pro_rep_1,pro_rep,0,1,0,0,3,1
930,1,0,0,64,1,3,5,White,0.578,1,Democrat,1,0,0,0,0,3,0,headline_pro_dem_8,pro_dem,1,0,1,0,3.75,1
930,1,0,0,64,1,3,5,White,0.578,1,Democrat,1,0,1,1,0,1,0,headline_pro_rep_8,pro_rep,0,1,0,0,3.75,0
931,1,1,1,49,1,2,1,White,1.6244,0,Democrat,1,0,0,0,0,3,0,headline_pro_dem_9,pro_dem,1,0,1,1,1.75,1
931,1,1,1,49,1,2,1,White,1.6244,0,Democrat,1,0,1,0,0,2,0,headline_pro_rep_9,pro_rep,0,1,0,1,1.75,0
932,1,0,0,44,0,4,6,White,0.6346,1,Democrat,1,0,0,1,0,2,1,headline_pro_dem_3,pro_dem,1,0,0,0,4,1
932,1,0,0,44,0,4,6,White,0.6346,1,Democrat,1,0,1,1,0,2,0,headline_pro_rep_8,pro_rep,0,1,0,0,4,0
933,0,0,0,33,1,5,6,Non-White,0.4226,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_1,pro_rep,0,1,0,0,3.25,0
933,0,0,0,33,1,5,6,Non-White,0.4226,0,Democrat,1,0,1,1,0,1,0,headline_pro_dem_1,pro_dem,1,0,0,0,3.25,1
934,0,0,0,74,1,4,5,White,1.088,0,Democrat,1,0,0,1,0,1,1,headline_pro_dem_4,pro_dem,1,0,0,0,3,1
934,0,0,0,74,1,4,5,White,1.088,0,Democrat,1,0,1,0,1,2,1,headline_pro_rep_7,pro_rep,0,1,0,0,3,0
935,1,0,0,62,1,3,3,White,1.0354,0,Democrat,1,0,0,0,1,2,1,headline_pro_rep_8,pro_rep,0,1,0,0,3,0
935,1,0,0,62,1,3,3,White,1.0354,0,Democrat,1,0,1,1,1,2,1,headline_pro_dem_2,pro_dem,1,0,0,0,3,1
936,1,1,0,65,1,4,3,White,0.8901,0,Republican,0,1,0,0,1,3,0,headline_pro_rep_8,pro_rep,0,1,1,0,3.5,1
936,1,1,0,65,1,4,3,White,0.8901,0,Republican,0,1,1,0,1,1,0,headline_pro_dem_6,pro_dem,1,0,0,0,3.5,0
937,0,0,0,64,1,3,5,Non-White,0.4119,0,Democrat,1,0,0,1,0,1,1,headline_pro_dem_5,pro_dem,1,0,0,0,3,1
937,0,0,0,64,1,3,5,Non-White,0.4119,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_3,pro_rep,0,1,0,0,3,0
938,1,1,NA,39,0,3,7,Non-White,1.1474,1,Democrat,1,0,0,1,0,1,0,headline_pro_dem_4,pro_dem,1,0,0,0,3,1
938,1,1,NA,39,0,3,7,Non-White,1.1474,1,Democrat,1,0,1,1,0,1,1,headline_pro_rep_5,pro_rep,0,1,0,0,3,0
939,0,0,0,54,1,2,6,White,1.8185,0,Republican,0,1,0,1,0,1,0,headline_pro_dem_5,pro_dem,1,0,0,0,2.75,0
939,0,0,0,54,1,2,6,White,1.8185,0,Republican,0,1,1,1,0,1,0,headline_pro_rep_2,pro_rep,0,1,0,0,2.75,1
940,1,0,0,48,0,2,6,White,0.7792,1,Democrat,1,0,0,1,0,3,0,headline_pro_rep_1,pro_rep,0,1,1,1,2,0
940,1,0,0,48,0,2,6,White,0.7792,1,Democrat,1,0,1,1,0,1,0,headline_pro_dem_4,pro_dem,1,0,0,1,2,1
941,0,0,0,70,1,3,3,Non-White,0.7443,0,Democrat,1,0,0,1,0,1,0,headline_pro_dem_7,pro_dem,1,0,0,0,4,1
941,0,0,0,70,1,3,3,Non-White,0.7443,0,Democrat,1,0,1,1,0,1,0,headline_pro_rep_4,pro_rep,0,1,0,0,4,0
942,0,1,0,53,1,2,3,Non-White,0.6144,0,Democrat,1,0,0,1,0,3,0,headline_pro_rep_5,pro_rep,0,1,1,0,3,0
942,0,1,0,53,1,2,3,Non-White,0.6144,0,Democrat,1,0,1,1,0,2,0,headline_pro_dem_1,pro_dem,1,0,0,0,3,1
